set_id,recording_id,eligible_notes,hard_count,hard_percentage,error_count,selected_errors,error_recall,precision,correct_sieve_rate,enrichment
wl_model_agreement__ni_k2_r4,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
wl_model_agreement__ni_k2_r4,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
wl_model_agreement__ni_k3_r1,2024-02-15_20-07-54,150,76,0.5066666666666667,59,16,0.2711864406779661,0.21052631578947367,0.6593406593406593,0.5352363960749331
wl_model_agreement__ni_k3_r1,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
wl_model_agreement__ni_k3_r1,2024-02-15_21-57-38,150,89,0.5933333333333334,47,5,0.10638297872340426,0.056179775280898875,0.8155339805825242,0.17929715515180492
wl_model_agreement__ni_k3_r1,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
wl_model_agreement__ni_k3_r1,2024-02-17_22-33-45,300,131,0.43666666666666665,82,6,0.07317073170731707,0.04580152671755725,0.573394495412844,0.16756656116179483
wl_model_agreement__ni_k3_r1,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
wl_model_agreement__ni_k3_r1,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
wl_model_agreement__ni_k3_r1,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
wl_model_agreement__ni_k3_r1,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
wl_model_agreement__ni_k3_r1,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
wl_model_agreement__ni_k3_r1,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
wl_model_agreement__ni_k3_r2,2024-02-15_20-07-54,150,77,0.5133333333333333,59,16,0.2711864406779661,0.2077922077922078,0.6703296703296703,0.528285274047986
wl_model_agreement__ni_k3_r2,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
wl_model_agreement__ni_k3_r2,2024-02-15_21-57-38,150,91,0.6066666666666667,47,7,0.14893617021276595,0.07692307692307693,0.8155339805825242,0.24549918166939444
wl_model_agreement__ni_k3_r2,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
wl_model_agreement__ni_k3_r2,2024-02-17_22-33-45,300,134,0.44666666666666666,82,6,0.07317073170731707,0.04477611940298507,0.5871559633027523,0.16381507098653075
wl_model_agreement__ni_k3_r2,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
wl_model_agreement__ni_k3_r2,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
wl_model_agreement__ni_k3_r2,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
wl_model_agreement__ni_k3_r2,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
wl_model_agreement__ni_k3_r2,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
wl_model_agreement__ni_k3_r2,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
wl_model_agreement__ni_k3_r4,2024-02-15_20-07-54,150,79,0.5266666666666666,59,16,0.2711864406779661,0.20253164556962025,0.6923076923076923,0.5149109633125939
wl_model_agreement__ni_k3_r4,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
wl_model_agreement__ni_k3_r4,2024-02-15_21-57-38,150,91,0.6066666666666667,47,7,0.14893617021276595,0.07692307692307693,0.8155339805825242,0.24549918166939444
wl_model_agreement__ni_k3_r4,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
wl_model_agreement__ni_k3_r4,2024-02-17_22-33-45,300,138,0.46,82,6,0.07317073170731707,0.043478260869565216,0.6055045871559633,0.15906680805938495
wl_model_agreement__ni_k3_r4,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
wl_model_agreement__ni_k3_r4,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
wl_model_agreement__ni_k3_r4,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
wl_model_agreement__ni_k3_r4,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
wl_model_agreement__ni_k3_r4,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
wl_model_agreement__ni_k3_r4,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
wl_model_agreement__ni_k5_r1,2024-02-15_20-07-54,150,74,0.49333333333333335,59,16,0.2711864406779661,0.21621621621621623,0.6373626373626373,0.549702244617499
wl_model_agreement__ni_k5_r1,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
wl_model_agreement__ni_k5_r1,2024-02-15_21-57-38,150,88,0.5866666666666667,47,5,0.10638297872340426,0.056818181818181816,0.8058252427184466,0.18133462282398452
wl_model_agreement__ni_k5_r1,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
wl_model_agreement__ni_k5_r1,2024-02-17_22-33-45,300,130,0.43333333333333335,82,6,0.07317073170731707,0.046153846153846156,0.5688073394495413,0.16885553470919326
wl_model_agreement__ni_k5_r1,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
wl_model_agreement__ni_k5_r1,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
wl_model_agreement__ni_k5_r1,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
wl_model_agreement__ni_k5_r1,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
wl_model_agreement__ni_k5_r1,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
wl_model_agreement__ni_k5_r1,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
wl_model_agreement__ni_k5_r2,2024-02-15_20-07-54,150,74,0.49333333333333335,59,16,0.2711864406779661,0.21621621621621623,0.6373626373626373,0.549702244617499
wl_model_agreement__ni_k5_r2,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
wl_model_agreement__ni_k5_r2,2024-02-15_21-57-38,150,88,0.5866666666666667,47,5,0.10638297872340426,0.056818181818181816,0.8058252427184466,0.18133462282398452
wl_model_agreement__ni_k5_r2,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
wl_model_agreement__ni_k5_r2,2024-02-17_22-33-45,300,130,0.43333333333333335,82,6,0.07317073170731707,0.046153846153846156,0.5688073394495413,0.16885553470919326
wl_model_agreement__ni_k5_r2,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
wl_model_agreement__ni_k5_r2,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
wl_model_agreement__ni_k5_r2,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
wl_model_agreement__ni_k5_r2,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
wl_model_agreement__ni_k5_r2,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
wl_model_agreement__ni_k5_r2,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
wl_model_agreement__ni_k5_r4,2024-02-15_20-07-54,150,74,0.49333333333333335,59,16,0.2711864406779661,0.21621621621621623,0.6373626373626373,0.549702244617499
wl_model_agreement__ni_k5_r4,2024-02-15_21-40-43,150,97,0.6466666666666666,20,2,0.1,0.020618556701030927,0.7307692307692307,0.15463917525773196
wl_model_agreement__ni_k5_r4,2024-02-15_21-57-38,150,88,0.5866666666666667,47,5,0.10638297872340426,0.056818181818181816,0.8058252427184466,0.18133462282398452
wl_model_agreement__ni_k5_r4,2024-02-17_21-44-37,150,82,0.5466666666666666,47,19,0.40425531914893614,0.23170731707317074,0.6116504854368932,0.7394914374675662
wl_model_agreement__ni_k5_r4,2024-02-17_22-33-45,300,130,0.43333333333333335,82,6,0.07317073170731707,0.046153846153846156,0.5688073394495413,0.16885553470919326
wl_model_agreement__ni_k5_r4,2024-02-22_11-58-09,150,117,0.78,13,7,0.5384615384615384,0.05982905982905983,0.8029197080291971,0.6903353057199211
wl_model_agreement__ni_k5_r4,2024-03-11_22-23-29,150,98,0.6533333333333333,21,11,0.5238095238095238,0.11224489795918367,0.6744186046511628,0.8017492711370262
wl_model_agreement__ni_k5_r4,2024-04-08_22-49-18,150,82,0.5466666666666666,32,15,0.46875,0.18292682926829268,0.5677966101694916,0.8574695121951219
wl_model_agreement__ni_k5_r4,2024-09-02_14-10-41,150,89,0.5933333333333334,25,6,0.24,0.06741573033707865,0.664,0.4044943820224719
wl_model_agreement__ni_k5_r4,2024-09-04_19-52-57,150,75,0.5,32,4,0.125,0.05333333333333334,0.6016949152542372,0.25
wl_model_agreement__ni_k5_r4,2024-09-05_13-25-10,150,77,0.5133333333333333,14,4,0.2857142857142857,0.05194805194805195,0.5367647058823529,0.5565862708719852
wl_strict_obvious__ni_k2_r1,2024-02-15_20-07-54,150,91,0.6066666666666667,59,20,0.3389830508474576,0.21978021978021978,0.7802197802197802,0.5587632706276774
wl_strict_obvious__ni_k2_r1,2024-02-15_21-40-43,150,108,0.72,20,3,0.15,0.027777777777777776,0.8076923076923077,0.20833333333333331
wl_strict_obvious__ni_k2_r1,2024-02-15_21-57-38,150,100,0.6666666666666666,47,6,0.1276595744680851,0.06,0.912621359223301,0.19148936170212763
wl_strict_obvious__ni_k2_r1,2024-02-17_21-44-37,150,92,0.6133333333333333,47,19,0.40425531914893614,0.20652173913043478,0.7087378640776699,0.6591119333950046
wl_strict_obvious__ni_k2_r1,2024-02-17_22-33-45,300,184,0.6133333333333333,82,11,0.13414634146341464,0.059782608695652176,0.7935779816513762,0.2187168610816543
wl_strict_obvious__ni_k2_r1,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k2_r1,2024-03-11_22-23-29,150,112,0.7466666666666667,21,11,0.5238095238095238,0.09821428571428571,0.7829457364341085,0.7015306122448979
wl_strict_obvious__ni_k2_r1,2024-04-08_22-49-18,150,108,0.72,32,16,0.5,0.14814814814814814,0.7796610169491526,0.6944444444444443
wl_strict_obvious__ni_k2_r1,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k2_r1,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k2_r1,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
wl_strict_obvious__ni_k2_r2,2024-02-15_20-07-54,150,92,0.6133333333333333,59,20,0.3389830508474576,0.21739130434782608,0.7912087912087912,0.552689756816507
wl_strict_obvious__ni_k2_r2,2024-02-15_21-40-43,150,109,0.7266666666666667,20,3,0.15,0.027522935779816515,0.8153846153846154,0.20642201834862386
wl_strict_obvious__ni_k2_r2,2024-02-15_21-57-38,150,102,0.68,47,7,0.14893617021276595,0.06862745098039216,0.9223300970873787,0.21902377972465584
wl_strict_obvious__ni_k2_r2,2024-02-17_21-44-37,150,92,0.6133333333333333,47,19,0.40425531914893614,0.20652173913043478,0.7087378640776699,0.6591119333950046
wl_strict_obvious__ni_k2_r2,2024-02-17_22-33-45,300,187,0.6233333333333333,82,11,0.13414634146341464,0.058823529411764705,0.8073394495412844,0.2152080344332855
wl_strict_obvious__ni_k2_r2,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k2_r2,2024-03-11_22-23-29,150,112,0.7466666666666667,21,11,0.5238095238095238,0.09821428571428571,0.7829457364341085,0.7015306122448979
wl_strict_obvious__ni_k2_r2,2024-04-08_22-49-18,150,108,0.72,32,16,0.5,0.14814814814814814,0.7796610169491526,0.6944444444444443
wl_strict_obvious__ni_k2_r2,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k2_r2,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k2_r2,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
wl_strict_obvious__ni_k2_r4,2024-02-15_20-07-54,150,95,0.6333333333333333,59,20,0.3389830508474576,0.21052631578947367,0.8241758241758241,0.5352363960749331
wl_strict_obvious__ni_k2_r4,2024-02-15_21-40-43,150,109,0.7266666666666667,20,3,0.15,0.027522935779816515,0.8153846153846154,0.20642201834862386
wl_strict_obvious__ni_k2_r4,2024-02-15_21-57-38,150,103,0.6866666666666666,47,7,0.14893617021276595,0.06796116504854369,0.9320388349514563,0.21689733526130964
wl_strict_obvious__ni_k2_r4,2024-02-17_21-44-37,150,94,0.6266666666666667,47,19,0.40425531914893614,0.20212765957446807,0.7281553398058253,0.645088275237664
wl_strict_obvious__ni_k2_r4,2024-02-17_22-33-45,300,193,0.6433333333333333,82,11,0.13414634146341464,0.05699481865284974,0.8348623853211009,0.20851762921774297
wl_strict_obvious__ni_k2_r4,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k2_r4,2024-03-11_22-23-29,150,114,0.76,21,11,0.5238095238095238,0.09649122807017543,0.7984496124031008,0.6892230576441102
wl_strict_obvious__ni_k2_r4,2024-04-08_22-49-18,150,110,0.7333333333333333,32,16,0.5,0.14545454545454545,0.7966101694915254,0.6818181818181818
wl_strict_obvious__ni_k2_r4,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k2_r4,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k2_r4,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
wl_strict_obvious__ni_k3_r1,2024-02-15_20-07-54,150,91,0.6066666666666667,59,20,0.3389830508474576,0.21978021978021978,0.7802197802197802,0.5587632706276774
wl_strict_obvious__ni_k3_r1,2024-02-15_21-40-43,150,107,0.7133333333333334,20,3,0.15,0.028037383177570093,0.8,0.2102803738317757
wl_strict_obvious__ni_k3_r1,2024-02-15_21-57-38,150,98,0.6533333333333333,47,6,0.1276595744680851,0.061224489795918366,0.8932038834951457,0.19539730785931392
wl_strict_obvious__ni_k3_r1,2024-02-17_21-44-37,150,89,0.5933333333333334,47,19,0.40425531914893614,0.21348314606741572,0.6796116504854369,0.6813291895768586
wl_strict_obvious__ni_k3_r1,2024-02-17_22-33-45,300,180,0.6,82,11,0.13414634146341464,0.06111111111111111,0.7752293577981652,0.22357723577235772
wl_strict_obvious__ni_k3_r1,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k3_r1,2024-03-11_22-23-29,150,112,0.7466666666666667,21,11,0.5238095238095238,0.09821428571428571,0.7829457364341085,0.7015306122448979
wl_strict_obvious__ni_k3_r1,2024-04-08_22-49-18,150,108,0.72,32,16,0.5,0.14814814814814814,0.7796610169491526,0.6944444444444443
wl_strict_obvious__ni_k3_r1,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k3_r1,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k3_r1,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
wl_strict_obvious__ni_k3_r2,2024-02-15_20-07-54,150,92,0.6133333333333333,59,20,0.3389830508474576,0.21739130434782608,0.7912087912087912,0.552689756816507
wl_strict_obvious__ni_k3_r2,2024-02-15_21-40-43,150,107,0.7133333333333334,20,3,0.15,0.028037383177570093,0.8,0.2102803738317757
wl_strict_obvious__ni_k3_r2,2024-02-15_21-57-38,150,99,0.66,47,7,0.14893617021276595,0.0707070707070707,0.8932038834951457,0.22566086395873627
wl_strict_obvious__ni_k3_r2,2024-02-17_21-44-37,150,89,0.5933333333333334,47,19,0.40425531914893614,0.21348314606741572,0.6796116504854369,0.6813291895768586
wl_strict_obvious__ni_k3_r2,2024-02-17_22-33-45,300,181,0.6033333333333334,82,11,0.13414634146341464,0.06077348066298342,0.7798165137614679,0.22234200242554913
wl_strict_obvious__ni_k3_r2,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k3_r2,2024-03-11_22-23-29,150,112,0.7466666666666667,21,11,0.5238095238095238,0.09821428571428571,0.7829457364341085,0.7015306122448979
wl_strict_obvious__ni_k3_r2,2024-04-08_22-49-18,150,108,0.72,32,16,0.5,0.14814814814814814,0.7796610169491526,0.6944444444444443
wl_strict_obvious__ni_k3_r2,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k3_r2,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k3_r2,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
wl_strict_obvious__ni_k3_r4,2024-02-15_20-07-54,150,93,0.62,59,20,0.3389830508474576,0.21505376344086022,0.8021978021978022,0.5467468562055768
wl_strict_obvious__ni_k3_r4,2024-02-15_21-40-43,150,107,0.7133333333333334,20,3,0.15,0.028037383177570093,0.8,0.2102803738317757
wl_strict_obvious__ni_k3_r4,2024-02-15_21-57-38,150,99,0.66,47,7,0.14893617021276595,0.0707070707070707,0.8932038834951457,0.22566086395873627
wl_strict_obvious__ni_k3_r4,2024-02-17_21-44-37,150,89,0.5933333333333334,47,19,0.40425531914893614,0.21348314606741572,0.6796116504854369,0.6813291895768586
wl_strict_obvious__ni_k3_r4,2024-02-17_22-33-45,300,183,0.61,82,11,0.13414634146341464,0.060109289617486336,0.7889908256880734,0.21991203518592564
wl_strict_obvious__ni_k3_r4,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k3_r4,2024-03-11_22-23-29,150,112,0.7466666666666667,21,11,0.5238095238095238,0.09821428571428571,0.7829457364341085,0.7015306122448979
wl_strict_obvious__ni_k3_r4,2024-04-08_22-49-18,150,108,0.72,32,16,0.5,0.14814814814814814,0.7796610169491526,0.6944444444444443
wl_strict_obvious__ni_k3_r4,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k3_r4,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k3_r4,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
wl_strict_obvious__ni_k5_r1,2024-02-15_20-07-54,150,89,0.5933333333333334,59,20,0.3389830508474576,0.2247191011235955,0.7582417582417582,0.5713197486193107
wl_strict_obvious__ni_k5_r1,2024-02-15_21-40-43,150,107,0.7133333333333334,20,3,0.15,0.028037383177570093,0.8,0.2102803738317757
wl_strict_obvious__ni_k5_r1,2024-02-15_21-57-38,150,98,0.6533333333333333,47,6,0.1276595744680851,0.061224489795918366,0.8932038834951457,0.19539730785931392
wl_strict_obvious__ni_k5_r1,2024-02-17_21-44-37,150,89,0.5933333333333334,47,19,0.40425531914893614,0.21348314606741572,0.6796116504854369,0.6813291895768586
wl_strict_obvious__ni_k5_r1,2024-02-17_22-33-45,300,180,0.6,82,11,0.13414634146341464,0.06111111111111111,0.7752293577981652,0.22357723577235772
wl_strict_obvious__ni_k5_r1,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k5_r1,2024-03-11_22-23-29,150,112,0.7466666666666667,21,11,0.5238095238095238,0.09821428571428571,0.7829457364341085,0.7015306122448979
wl_strict_obvious__ni_k5_r1,2024-04-08_22-49-18,150,108,0.72,32,16,0.5,0.14814814814814814,0.7796610169491526,0.6944444444444443
wl_strict_obvious__ni_k5_r1,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k5_r1,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k5_r1,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
wl_strict_obvious__ni_k5_r2,2024-02-15_20-07-54,150,89,0.5933333333333334,59,20,0.3389830508474576,0.2247191011235955,0.7582417582417582,0.5713197486193107
wl_strict_obvious__ni_k5_r2,2024-02-15_21-40-43,150,107,0.7133333333333334,20,3,0.15,0.028037383177570093,0.8,0.2102803738317757
wl_strict_obvious__ni_k5_r2,2024-02-15_21-57-38,150,98,0.6533333333333333,47,6,0.1276595744680851,0.061224489795918366,0.8932038834951457,0.19539730785931392
wl_strict_obvious__ni_k5_r2,2024-02-17_21-44-37,150,89,0.5933333333333334,47,19,0.40425531914893614,0.21348314606741572,0.6796116504854369,0.6813291895768586
wl_strict_obvious__ni_k5_r2,2024-02-17_22-33-45,300,180,0.6,82,11,0.13414634146341464,0.06111111111111111,0.7752293577981652,0.22357723577235772
wl_strict_obvious__ni_k5_r2,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k5_r2,2024-03-11_22-23-29,150,112,0.7466666666666667,21,11,0.5238095238095238,0.09821428571428571,0.7829457364341085,0.7015306122448979
wl_strict_obvious__ni_k5_r2,2024-04-08_22-49-18,150,108,0.72,32,16,0.5,0.14814814814814814,0.7796610169491526,0.6944444444444443
wl_strict_obvious__ni_k5_r2,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k5_r2,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k5_r2,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
wl_strict_obvious__ni_k5_r4,2024-02-15_20-07-54,150,89,0.5933333333333334,59,20,0.3389830508474576,0.2247191011235955,0.7582417582417582,0.5713197486193107
wl_strict_obvious__ni_k5_r4,2024-02-15_21-40-43,150,107,0.7133333333333334,20,3,0.15,0.028037383177570093,0.8,0.2102803738317757
wl_strict_obvious__ni_k5_r4,2024-02-15_21-57-38,150,98,0.6533333333333333,47,6,0.1276595744680851,0.061224489795918366,0.8932038834951457,0.19539730785931392
wl_strict_obvious__ni_k5_r4,2024-02-17_21-44-37,150,89,0.5933333333333334,47,19,0.40425531914893614,0.21348314606741572,0.6796116504854369,0.6813291895768586
wl_strict_obvious__ni_k5_r4,2024-02-17_22-33-45,300,180,0.6,82,11,0.13414634146341464,0.06111111111111111,0.7752293577981652,0.22357723577235772
wl_strict_obvious__ni_k5_r4,2024-02-22_11-58-09,150,138,0.92,13,7,0.5384615384615384,0.050724637681159424,0.9562043795620438,0.5852842809364549
wl_strict_obvious__ni_k5_r4,2024-03-11_22-23-29,150,112,0.7466666666666667,21,11,0.5238095238095238,0.09821428571428571,0.7829457364341085,0.7015306122448979
wl_strict_obvious__ni_k5_r4,2024-04-08_22-49-18,150,108,0.72,32,16,0.5,0.14814814814814814,0.7796610169491526,0.6944444444444443
wl_strict_obvious__ni_k5_r4,2024-09-02_14-10-41,150,104,0.6933333333333334,25,8,0.32,0.07692307692307693,0.768,0.46153846153846156
wl_strict_obvious__ni_k5_r4,2024-09-04_19-52-57,150,104,0.6933333333333334,32,4,0.125,0.038461538461538464,0.847457627118644,0.18028846153846154
wl_strict_obvious__ni_k5_r4,2024-09-05_13-25-10,150,110,0.7333333333333333,14,4,0.2857142857142857,0.03636363636363636,0.7794117647058824,0.3896103896103896
hy_direct_plus_corroborated__ni_k2_r1,2024-02-15_20-07-54,150,20,0.13333333333333333,59,0,0.0,0.0,0.21978021978021978,0.0
hy_direct_plus_corroborated__ni_k2_r1,2024-02-15_21-40-43,150,14,0.09333333333333334,20,2,0.1,0.14285714285714285,0.09230769230769231,1.0714285714285714
hy_direct_plus_corroborated__ni_k2_r1,2024-02-15_21-57-38,150,19,0.12666666666666668,47,1,0.02127659574468085,0.05263157894736842,0.17475728155339806,0.16797312430011196
hy_direct_plus_corroborated__ni_k2_r1,2024-02-17_21-44-37,150,19,0.12666666666666668,47,6,0.1276595744680851,0.3157894736842105,0.1262135922330097,1.0078387458006717
hy_direct_plus_corroborated__ni_k2_r1,2024-02-17_22-33-45,300,41,0.13666666666666666,82,5,0.06097560975609756,0.12195121951219512,0.1651376146788991,0.44616299821534805
